0.0352	0.0216	0.0565	-3.1342	-3.1692	3.1619
0.0396	0.0200	0.0541	-2.7655	-2.5279	2.9558
0.0359	0.0158	0.0580	-4.3857	-2.6255	3.4292
0.0311	0.0169	0.0604	-5.0714	-3.1710	3.5027
0.0251	0.0120	0.0642	-7.7667	-2.6539	3.5337
0.0306	0.0117	0.0618	-6.2329	-2.2227	3.5073
0.0355	0.0103	0.0595	-5.4981	-1.7983	3.5902
0.0397	0.0080	0.0571	-4.9269	-1.1943	3.5948
0.0341	0.0051	0.0609	-6.7012	-0.8136	3.8146
0.0291	0.0068	0.0633	-7.4508	-1.2144	3.5502
0.0230	0.0075	0.0657	-9.0201	-1.3389	3.3088
0.0194	0.0035	0.0672	-10.5880	-0.0706	3.0617
0.0137	0.0006	0.0686	-12.6123	1.1465	2.5137
0.0264	0.0026	0.0648	-8.7106	-0.0913	3.5522
0.0317	0.0005	0.0624	-7.8432	0.3123	3.9832
0.0383	0.0025	0.0586	-5.7893	-0.2369	3.7948
0.0434	0.0051	0.0547	-4.1003	-0.5536	3.3025
0.0465	0.0016	0.0523	-3.6167	0.0039	3.2124
0.0527	0.0001	0.0461	-2.6206	0.2401	2.9939
0.0557	0.0030	0.0422	-2.0026	-0.0185	2.6435
0.0582	0.0061	0.0384	-1.6286	-0.1823	2.4985
0.0600	0.0013	0.0360	-1.5347	0.1963	2.5504
0.0620	0.0045	0.0322	-1.2594	0.0246	2.4248
0.0650	0.0027	0.0259	-0.8766	0.1718	2.1774
0.0661	0.0061	0.0221	-0.7566	0.0634	2.2483
0.0672	0.0007	0.0197	-0.6706	0.2846	2.2761
0.0681	0.0042	0.0159	-0.5018	0.1972	2.1023
0.0685	0.0077	0.0120	-0.3657	0.1291	2.0034
0.0693	0.0020	0.0096	-0.2801	0.2887	1.9566
0.0695	0.0056	0.0058	-0.1848	0.2328	1.9990
0.0694	0.0092	0.0019	-0.0782	0.2135	1.7943
0.0686	0.0113	0.0082	-0.2373	0.0902	1.8709
0.0683	0.0149	0.0043	-0.1324	0.0507	1.9217
0.0675	0.0184	0.0005	-0.0178	0.0239	1.6951
0.0657	0.0239	0.0028	-0.0317	-0.1148	1.7020
0.0666	0.0204	0.0067	-0.1411	-0.1302	1.8034
0.0645	0.0257	0.0091	-0.1520	-0.2996	1.9312
0.0634	0.0291	0.0052	-0.0058	-0.2927	1.7070
0.0620	0.0324	0.0014	0.1045	-0.2678	1.6116
0.0591	0.0374	0.0037	0.1518	-0.3931	1.5292
0.0606	0.0342	0.0076	0.0512	-0.4744	1.7265
0.0618	0.0308	0.0114	-0.1018	-0.4475	1.7544
0.0587	0.0356	0.0138	-0.0229	-0.6660	1.8113
0.0573	0.0389	0.0100	0.1493	-0.6396	1.6366
0.0556	0.0420	0.0061	0.2653	-0.5680	1.4896
0.0536	0.0450	0.0023	0.3804	-0.5246	1.4142
0.0518	0.0463	0.0085	0.3884	-0.6986	1.4402
0.0536	0.0433	0.0124	0.2527	-0.7550	1.5456
0.0551	0.0400	0.0162	0.0923	-0.8482	1.7786
0.0512	0.0440	0.0186	0.2705	-0.9969	1.6155
0.0495	0.0472	0.0147	0.4229	-0.9345	1.5731
0.0476	0.0502	0.0109	0.5932	-0.8705	1.4223
0.0496	0.0492	0.0047	0.5145	-0.6462	1.3426
0.0471	0.0517	0.0008	0.5505	-0.5204	1.2123
0.0427	0.0554	0.0032	0.7613	-0.6529	1.1612
0.0452	0.0529	0.0070	0.6883	-0.7490	1.2090
0.0406	0.0563	0.0094	0.8752	-0.8166	1.1106
0.0430	0.0536	0.0133	0.7722	-0.9529	1.3511
0.0381	0.0566	0.0156	1.0167	-1.0082	1.1682
0.0356	0.0591	0.0118	1.0633	-0.8480	1.0419
0.0328	0.0613	0.0079	1.0053	-0.6558	0.9151
0.0379	0.0586	0.0056	0.8706	-0.6616	1.0454
0.0349	0.0606	0.0017	0.9438	-0.5681	0.8764
0.0297	0.0632	0.0041	1.0569	-0.5494	0.8087
0.0265	0.0648	0.0002	1.0620	-0.4375	0.6853
0.0211	0.0667	0.0026	1.1688	-0.3893	0.5101
0.0244	0.0653	0.0065	1.2835	-0.5441	0.6575
0.0188	0.0668	0.0089	1.3851	-0.4548	0.4899
0.0155	0.0681	0.0050	1.3254	-0.3273	0.3597
0.0120	0.0690	0.0012	1.3987	-0.2477	0.2580
0.0063	0.0696	0.0035	1.4669	-0.1363	0.0914
0.0098	0.0689	0.0074	1.5682	-0.2443	0.2069
0.0132	0.0678	0.0112	1.6482	-0.3754	0.3341
0.0075	0.0683	0.0136	1.8227	-0.2273	0.1388
0.0040	0.0692	0.0098	1.5617	-0.0968	0.0440
0.0005	0.0697	0.0059	1.5398	-0.0044	-0.0746
-0.0031	0.0699	0.0021	1.4715	0.0712	-0.2080
-0.0053	0.0693	0.0083	1.6740	0.1597	-0.2727
-0.0017	0.0689	0.0121	1.7244	0.0723	-0.1694
0.0018	0.0681	0.0160	1.8724	-0.0354	-0.0594
-0.0038	0.0674	0.0184	1.8827	0.1716	-0.2409
-0.0073	0.0681	0.0145	1.7932	0.2685	-0.3528
-0.0109	0.0683	0.0107	1.6903	0.3408	-0.4524
-0.0088	0.0693	0.0044	1.5410	0.2197	-0.3599
-0.0124	0.0689	0.0006	1.4465	0.2643	-0.4605
-0.0180	0.0676	0.0030	1.3741	0.3924	-0.6070
-0.0145	0.0681	0.0068	1.5416	0.3800	-0.5218
-0.0199	0.0665	0.0092	1.5954	0.5812	-0.7398
-0.0164	0.0668	0.0131	1.7127	0.5406	-0.6133
-0.0217	0.0647	0.0154	1.6661	0.7562	-0.8335
-0.0253	0.0642	0.0116	1.4502	0.7317	-0.8892
-0.0287	0.0634	0.0077	1.3864	0.7449	-0.9513
-0.0235	0.0657	0.0054	1.3972	0.5666	-0.8133
-0.0269	0.0646	0.0015	1.2585	0.5431	-0.8266
-0.0321	0.0621	0.0039	1.2003	0.6807	-0.9778
-0.0353	0.0604	0.0000	1.1136	0.6514	-1.0681
-0.0401	0.0573	0.0024	1.0989	0.8200	-1.1978
-0.0370	0.0591	0.0063	1.0868	0.8048	-1.1605
-0.0416	0.0556	0.0086	1.0680	1.0038	-1.3187
-0.0446	0.0537	0.0048	0.8930	0.8615	-1.3452
-0.0475	0.0514	0.0009	0.8254	0.7869	-1.3815
-0.0515	0.0473	0.0033	0.7467	0.9264	-1.6295
-0.0488	0.0497	0.0072	0.7913	1.0076	-1.5924
-0.0525	0.0453	0.0096	0.6156	1.0629	-1.6572
-0.0551	0.0429	0.0057	0.5430	0.9203	-1.6757
-0.0574	0.0400	0.0019	0.5260	0.8339	-1.7250
-0.0582	0.0380	0.0081	0.3813	0.9668	-1.7940
-0.0557	0.0406	0.0119	0.4389	1.1496	-1.8644
-0.0585	0.0356	0.0143	0.2275	1.1637	-1.9634
-0.0609	0.0329	0.0105	0.2096	0.9685	-1.8269
-0.0604	0.0351	0.0042	0.3702	0.8470	-1.7502
-0.0622	0.0321	0.0004	0.3617	0.7218	-1.7228
-0.0646	0.0268	0.0028	0.2363	0.7669	-1.9045
-0.0629	0.0300	0.0066	0.2244	0.8704	-1.8146
-0.0649	0.0245	0.0090	0.0365	0.8225	-1.9810
-0.0665	0.0213	0.0052	0.0790	0.7002	-1.8814
-0.0676	0.0180	0.0013	0.1300	0.6228	-1.8640
-0.0688	0.0123	0.0037	-0.0107	0.5204	-1.9366
-0.0678	0.0158	0.0075	-0.0789	0.6080	-1.9859
-0.0664	0.0190	0.0114	-0.1251	0.7459	-1.9792
-0.0673	0.0134	0.0138	-0.3302	0.6092	-2.2116
-0.0686	0.0100	0.0099	-0.2394	0.5088	-2.1724
-0.0694	0.0066	0.0061	-0.1257	0.4550	-1.9348
-0.0699	0.0031	0.0022	-0.0485	0.3798	-2.0575
-0.0695	0.0008	0.0084	-0.2579	0.3167	-2.1565
-0.0688	0.0043	0.0123	-0.3434	0.3969	-2.0621
-0.0677	0.0077	0.0161	-0.4423	0.4692	-2.0787
-0.0675	0.0021	0.0185	-0.6292	0.3529	-2.3330
-0.0661	0.0054	0.0224	-0.7248	0.4326	-2.2478
-0.0662	0.0111	0.0200	-0.5335	0.6322	-2.1164
-0.0643	0.0141	0.0238	-0.7018	0.7679	-2.3477
-0.0620	0.0170	0.0277	-0.7864	0.9889	-2.3672
-0.0594	0.0195	0.0315	-0.9183	1.2452	-2.4991
-0.0563	0.0218	0.0354	-1.0609	1.4411	-2.5782
-0.0529	0.0237	0.0392	-1.1097	1.7881	-2.5756
-0.0492	0.0250	0.0431	-1.1773	2.0415	-2.5298
-0.0450	0.0259	0.0469	-1.4354	2.5792	-2.7991
-0.0444	0.0307	0.0446	-0.8476	2.6656	-2.6833
-0.0484	0.0300	0.0407	-0.7108	2.1022	-2.3946
-0.0522	0.0287	0.0369	-0.6271	1.7853	-2.2761
-0.0555	0.0270	0.0330	-0.5954	1.5258	-2.2484
-0.0586	0.0249	0.0292	-0.5093	1.3313	-2.1591
-0.0613	0.0223	0.0253	-0.4870	1.1043	-2.1548
-0.0637	0.0196	0.0215	-0.4462	0.9471	-2.1892
-0.0657	0.0166	0.0176	-0.3922	0.7689	-2.1884
-0.0646	0.0221	0.0152	-0.2052	0.8591	-2.1203
-0.0630	0.0277	0.0128	0.0332	0.9822	-1.9527
-0.0608	0.0304	0.0167	0.0121	1.0985	-1.9587
-0.0625	0.0251	0.0191	-0.2530	0.9898	-2.1328
-0.0600	0.0277	0.0229	-0.2379	1.1857	-2.0577
-0.0573	0.0301	0.0268	-0.2757	1.3605	-2.1173
-0.0542	0.0320	0.0306	-0.2766	1.5754	-2.1381
-0.0507	0.0337	0.0345	-0.2554	1.9517	-2.2840
-0.0471	0.0348	0.0383	-0.2305	2.1274	-2.2170
-0.0432	0.0355	0.0422	-0.3768	2.5355	-2.5176
-0.0413	0.0401	0.0398	0.1865	2.4385	-2.2663
-0.0452	0.0396	0.0359	0.1461	2.1287	-2.1592
-0.0488	0.0386	0.0321	0.0854	1.8239	-2.0612
-0.0522	0.0371	0.0282	0.0541	1.6667	-2.0891
-0.0554	0.0352	0.0244	-0.0129	1.4506	-2.1193
-0.0582	0.0330	0.0205	-0.0048	1.2650	-2.0421
-0.0558	0.0381	0.0182	0.2223	1.2622	-1.9639
-0.0529	0.0402	0.0220	0.2956	1.4371	-1.9120
-0.0498	0.0419	0.0259	0.3383	1.5649	-1.8846
-0.0464	0.0432	0.0297	0.4216	1.7767	-1.9267
-0.0427	0.0442	0.0336	0.5039	2.0103	-2.0062
-0.0389	0.0446	0.0374	0.6992	2.1822	-1.8735
-0.0350	0.0444	0.0413	0.7993	2.4208	-1.9295
-0.0309	0.0437	0.0451	0.9406	2.8197	-2.0851
-0.0281	0.0478	0.0427	1.5668	2.4838	-1.7446
-0.0320	0.0486	0.0389	1.3178	2.3256	-1.8200
-0.0360	0.0488	0.0350	0.9981	2.0123	-1.7774
-0.0397	0.0485	0.0312	0.9138	1.8533	-1.7187
-0.0433	0.0477	0.0273	0.7404	1.7070	-1.8082
-0.0468	0.0465	0.0235	0.6538	1.6067	-1.8765
-0.0500	0.0449	0.0196	0.5683	1.3873	-1.7229
-0.0530	0.0429	0.0158	0.4804	1.2781	-1.8623
-0.0497	0.0475	0.0134	0.6735	1.1600	-1.6120
-0.0465	0.0494	0.0173	0.7399	1.2779	-1.6616
-0.0458	0.0518	0.0110	0.8380	1.0500	-1.4493
-0.0427	0.0535	0.0149	0.9426	1.1583	-1.4585
-0.0384	0.0572	0.0125	1.0833	1.0143	-1.3103
-0.0350	0.0584	0.0163	1.2246	1.0764	-1.2274
-0.0337	0.0605	0.0101	1.2035	0.8612	-1.1447
-0.0303	0.0615	0.0140	1.3801	0.9278	-1.0956
-0.0268	0.0622	0.0178	1.4887	0.9409	-1.0464
-0.0315	0.0592	0.0202	1.4614	1.2050	-1.2538
-0.0279	0.0595	0.0240	1.5297	1.1817	-1.1516
-0.0243	0.0594	0.0279	1.8787	1.2705	-1.0738
-0.0205	0.0589	0.0317	2.1030	1.2919	-1.0385
-0.0169	0.0579	0.0356	2.3117	1.2874	-0.9938
-0.0134	0.0563	0.0394	2.4571	1.2266	-0.9145
-0.0100	0.0541	0.0433	2.6356	1.1098	-0.7761
-0.0068	0.0513	0.0471	2.7396	0.9747	-0.6665
-0.0026	0.0538	0.0448	2.8439	0.4623	-0.3882
-0.0057	0.0565	0.0409	2.7168	0.6568	-0.5312
-0.0089	0.0587	0.0371	2.6511	0.7985	-0.6260
-0.0124	0.0604	0.0332	2.3025	0.8557	-0.6960
-0.0159	0.0615	0.0294	2.0839	0.9284	-0.8160
-0.0195	0.0622	0.0255	1.8721	0.9470	-0.8784
-0.0232	0.0624	0.0217	1.7094	0.9829	-0.9998
-0.0181	0.0648	0.0193	1.8773	0.7455	-0.7441
-0.0128	0.0667	0.0169	1.7355	0.4653	-0.5169
-0.0093	0.0662	0.0208	1.9163	0.4191	-0.4822
-0.0145	0.0644	0.0231	1.8979	0.6768	-0.6939
-0.0110	0.0637	0.0270	2.1317	0.6014	-0.5530
-0.0075	0.0624	0.0308	2.2491	0.5148	-0.4956
-0.0041	0.0607	0.0347	2.4409	0.3762	-0.3663
-0.0010	0.0584	0.0385	2.6351	0.2151	-0.2571
0.0019	0.0557	0.0424	2.8923	-0.0072	-0.1192
0.0045	0.0524	0.0462	3.0038	-0.3001	0.0500
0.0066	0.0485	0.0501	2.7935	-0.6010	0.2113
0.0111	0.0500	0.0477	2.6078	-1.0541	0.4974
0.0091	0.0538	0.0439	2.7054	-0.7238	0.3265
0.0067	0.0571	0.0400	2.6079	-0.4140	0.1548
0.0039	0.0598	0.0362	2.5768	-0.1775	0.0143
0.0009	0.0621	0.0323	2.5420	0.0315	-0.1304
-0.0023	0.0639	0.0285	2.3194	0.1923	-0.2408
-0.0057	0.0653	0.0246	2.0497	0.3175	-0.3636
-0.0003	0.0664	0.0222	1.9501	0.0569	-0.1394
0.0030	0.0649	0.0261	2.0899	-0.0898	-0.0154
0.0061	0.0630	0.0299	2.2487	-0.2654	0.0978
0.0091	0.0606	0.0338	2.3837	-0.4925	0.2454
0.0117	0.0579	0.0376	2.3914	-0.7580	0.4235
0.0140	0.0546	0.0415	2.5415	-1.0806	0.5677
0.0158	0.0509	0.0453	2.5214	-1.4780	0.7802
0.0207	0.0513	0.0429	2.2610	-1.7505	0.9991
0.0190	0.0549	0.0391	2.1325	-1.3032	0.7940
0.0168	0.0581	0.0352	2.1801	-1.0094	0.6232
0.0143	0.0609	0.0314	2.1775	-0.7633	0.4885
0.0115	0.0633	0.0275	2.2181	-0.5491	0.3367
0.0084	0.0653	0.0237	2.0873	-0.3429	0.2010
0.0052	0.0669	0.0198	1.9540	-0.1715	0.0665
0.0108	0.0669	0.0175	1.8763	-0.3712	0.2606
0.0140	0.0652	0.0213	1.8472	-0.5291	0.4070
0.0169	0.0631	0.0252	1.8986	-0.7174	0.5204
0.0196	0.0606	0.0290	1.9786	-0.9678	0.6817
0.0220	0.0577	0.0329	1.9204	-1.2083	0.8353
0.0241	0.0545	0.0367	1.8428	-1.5208	1.0512
0.0257	0.0509	0.0406	1.8123	-1.8907	1.2277
0.0268	0.0470	0.0444	1.5789	-2.2223	1.4003
0.0316	0.0462	0.0420	1.1325	-2.1910	1.5550
0.0306	0.0500	0.0382	1.3082	-1.8694	1.3997
0.0292	0.0536	0.0343	1.5057	-1.6154	1.2427
0.0272	0.0568	0.0305	1.5707	-1.3121	1.0414
0.0250	0.0597	0.0266	1.6412	-1.0660	0.8518
0.0224	0.0623	0.0228	1.6639	-0.8745	0.7555
0.0195	0.0645	0.0189	1.6978	-0.6824	0.5743
0.0164	0.0664	0.0151	1.5735	-0.4901	0.4416
0.0220	0.0652	0.0127	1.4966	-0.6237	0.6084
0.0250	0.0632	0.0166	1.4618	-0.7772	0.7602
0.0275	0.0635	0.0103	1.2781	-0.6790	0.7766
0.0304	0.0614	0.0142	1.1822	-0.7825	0.8585
0.0330	0.0590	0.0180	1.1653	-0.9569	0.9973
0.0278	0.0609	0.0204	1.5087	-0.9978	0.9262
0.0302	0.0583	0.0243	1.3289	-1.1434	1.0905
0.0324	0.0553	0.0281	1.2482	-1.3766	1.2705
0.0342	0.0521	0.0320	1.2471	-1.6593	1.3700
0.0355	0.0485	0.0358	0.9930	-1.8560	1.5305
0.0364	0.0447	0.0397	0.7979	-2.1490	1.6917
0.0367	0.0407	0.0435	0.5550	-2.5196	1.8886
0.0364	0.0365	0.0474	0.1082	-2.8309	2.0963
0.0354	0.0320	0.0512	-0.8078	-3.0843	2.4857
0.0399	0.0304	0.0488	-0.9137	-2.7873	2.4829
0.0409	0.0347	0.0450	-0.3388	-2.5232	2.2534
0.0413	0.0388	0.0411	0.1472	-2.4116	2.1261
0.0411	0.0427	0.0373	0.3802	-1.9904	1.8623
0.0403	0.0465	0.0334	0.7079	-1.7876	1.6308
0.0391	0.0500	0.0296	0.9307	-1.6203	1.5088
0.0374	0.0533	0.0257	1.0680	-1.3658	1.2746
0.0354	0.0563	0.0219	1.0992	-1.1339	1.1385
0.0404	0.0538	0.0195	0.9375	-1.1725	1.2923
0.0451	0.0507	0.0171	0.7030	-1.0924	1.3854
0.0469	0.0476	0.0210	0.4789	-1.1822	1.6120
0.0423	0.0507	0.0233	0.7616	-1.3002	1.4438
0.0438	0.0474	0.0272	0.5707	-1.4423	1.5927
0.0449	0.0438	0.0310	0.4105	-1.6427	1.7256
0.0455	0.0401	0.0349	0.0777	-1.8619	2.0395
0.0456	0.0363	0.0387	-0.2189	-1.9985	2.1280
0.0452	0.0323	0.0426	-0.6434	-2.2155	2.3623
0.0441	0.0282	0.0464	-1.2004	-2.4345	2.6194
0.0481	0.0254	0.0441	-1.3586	-2.0146	2.6451
0.0492	0.0293	0.0402	-0.8477	-1.8522	2.3890
0.0497	0.0332	0.0364	-0.4082	-1.6936	2.1050
0.0497	0.0370	0.0325	-0.2123	-1.5757	2.1178
0.0492	0.0407	0.0287	0.1686	-1.4733	1.8022
0.0483	0.0442	0.0248	0.3668	-1.3461	1.6862
0.0524	0.0406	0.0224	0.1561	-1.1566	1.7292
0.0532	0.0371	0.0263	-0.0822	-1.2133	1.8770
0.0536	0.0334	0.0301	-0.3044	-1.3140	1.9982
0.0535	0.0297	0.0340	-0.6116	-1.3506	2.1415
0.0529	0.0259	0.0378	-1.0725	-1.4355	2.4811
0.0517	0.0221	0.0417	-1.4407	-1.4846	2.5742
0.0499	0.0184	0.0455	-2.0604	-1.5183	2.8699
0.0474	0.0147	0.0494	-2.6121	-1.5070	2.9552
0.0506	0.0113	0.0470	-2.3746	-0.9152	2.7775
0.0531	0.0147	0.0432	-2.0176	-1.0650	2.8463
0.0550	0.0183	0.0393	-1.4615	-1.0651	2.5390
0.0562	0.0220	0.0355	-1.0469	-1.1087	2.3467
0.0569	0.0257	0.0316	-0.7807	-1.0941	2.2947
0.0572	0.0294	0.0278	-0.5018	-1.0529	2.1471
0.0569	0.0330	0.0239	-0.2434	-0.9590	1.9035
0.0562	0.0366	0.0201	-0.0409	-0.9169	1.7862
0.0596	0.0321	0.0177	-0.1471	-0.7378	1.8361
0.0602	0.0285	0.0215	-0.3576	-0.7314	1.9694
0.0603	0.0249	0.0254	-0.5485	-0.7159	2.0065
0.0600	0.0213	0.0292	-0.7909	-0.7366	2.1579
0.0591	0.0176	0.0331	-1.0533	-0.6843	2.2470
0.0616	0.0129	0.0307	-1.0879	-0.3900	2.3462
0.0625	0.0165	0.0268	-0.7979	-0.4372	2.1266
0.0630	0.0201	0.0230	-0.6225	-0.5017	2.1434
0.0630	0.0237	0.0191	-0.4002	-0.5065	1.9454
0.0626	0.0273	0.0153	-0.2420	-0.4990	1.8816
0.0651	0.0222	0.0129	-0.2787	-0.2768	1.8814
0.0654	0.0186	0.0168	-0.4240	-0.2679	1.9501
0.0671	0.0168	0.0105	-0.2677	-0.0815	1.8349
0.0672	0.0133	0.0144	-0.4160	-0.0594	1.9983
0.0669	0.0097	0.0182	-0.5767	-0.0162	2.1241
0.0652	0.0150	0.0206	-0.6381	-0.2551	2.2032
0.0646	0.0114	0.0245	-0.8259	-0.1802	2.2640
0.0635	0.0079	0.0283	-0.9729	-0.0880	2.2074
0.0601	0.0095	0.0345	-1.4283	-0.2946	2.5674
0.0578	0.0140	0.0369	-1.3844	-0.6933	2.4299
0.0559	0.0106	0.0408	-1.8870	-0.6149	2.7465
0.0534	0.0073	0.0446	-2.3906	-0.4819	2.9410
0.0503	0.0043	0.0485	-2.9026	-0.2868	3.0381
0.0474	0.0080	0.0509	-3.2184	-0.8269	3.1325
0.0440	0.0113	0.0532	-3.3817	-1.3555	3.0840
0.0402	0.0139	0.0556	-3.8581	-1.9811	3.2817
0.0437	0.0177	0.0518	-2.9248	-2.0926	3.1822
0.0463	0.0215	0.0479	-1.9868	-2.0687	2.8475
0.0423	0.0241	0.0503	-1.9013	-2.5334	2.8134
0.0380	0.0261	0.0527	-1.7163	-2.9653	2.7059
0.0335	0.0273	0.0551	-1.6929	-3.4711	2.7517
0.0288	0.0277	0.0574	-1.6555	-3.5290	2.5362
0.0308	0.0328	0.0536	-0.5838	-3.3750	2.4046
0.0318	0.0376	0.0497	0.3120	-2.9585	2.0361
0.0321	0.0420	0.0459	0.9300	-2.7105	1.8332
0.0273	0.0427	0.0483	1.1168	-2.5643	1.6377
0.0226	0.0427	0.0506	1.4684	-2.4879	1.4442
0.0219	0.0472	0.0468	1.9195	-2.0641	1.1823
0.0172	0.0468	0.0492	2.2698	-1.8418	0.9576
0.0126	0.0456	0.0516	2.3791	-1.5038	0.7488
0.0083	0.0438	0.0539	2.5741	-0.9899	0.4085
0.0043	0.0414	0.0563	2.2865	-0.3813	0.1038
0.0025	0.0463	0.0525	2.9513	-0.0370	-0.1065
0.0001	0.0504	0.0486	2.8942	0.2420	-0.2575
-0.0038	0.0478	0.0510	2.7296	0.8401	-0.5816
-0.0073	0.0447	0.0534	2.5994	1.4781	-0.8794
-0.0105	0.0483	0.0495	2.5038	1.6307	-1.0588
-0.0137	0.0449	0.0519	2.2823	2.2423	-1.3365
-0.0139	0.0512	0.0457	2.4425	1.6128	-1.0638
-0.0174	0.0534	0.0418	2.2070	1.6596	-1.1969
-0.0211	0.0549	0.0380	1.9551	1.6032	-1.2329
-0.0249	0.0558	0.0341	1.8648	1.5958	-1.2523
-0.0286	0.0563	0.0303	1.5946	1.5478	-1.3732
-0.0322	0.0562	0.0264	1.3458	1.4406	-1.4258
-0.0359	0.0557	0.0226	1.2683	1.3814	-1.3919
-0.0394	0.0548	0.0187	1.0319	1.2644	-1.5291
-0.0433	0.0508	0.0211	0.8558	1.3787	-1.5660
