x-axis,1,2,4
second,Volt,Volt,Volt
-88.8950E-06,+0.0E+00,-11.7660654E-03,-57.3930589E-03
-88.7300E-06,-376.8844E-06,-5.1344222E-03,-55.8702936E-03
-88.5650E-06,-1.0621288E-03,-10.1846736E-03,-61.1999722E-03
-88.4000E-06,-22.8415E-06,-11.6640402E-03,-51.4542741E-03
-88.2350E-06,-708.0859E-06,-8.8073323E-03,-32.2674310E-03
-88.0700E-06,-376.8844E-06,-5.4404981E-03,-75.6662428E-03
-87.9050E-06,-730.9274E-06,-9.7765725E-03,-61.1999722E-03
-87.7400E-06,-354.0429E-06,-5.3384728E-03,-72.1638825E-03
-87.5750E-06,+354.0429E-06,-3.6550557E-03,-65.9205447E-03
-87.4100E-06,+0.0E+00,-8.3992312E-03,-41.4040230E-03
-87.2450E-06,-22.8415E-06,-8.7053070E-03,-56.4793997E-03
-87.0800E-06,-68.5244E-06,-3.4510051E-03,-65.9205447E-03
-86.9150E-06,-45.6830E-06,-6.9198646E-03,-52.0633802E-03
-86.7500E-06,+354.0429E-06,-2.1756891E-03,-65.6159916E-03
-86.5850E-06,-1.1078118E-03,-6.7158141E-03,-61.1999722E-03
-86.4200E-06,-45.6830E-06,-1.9716385E-03,-56.1748466E-03
-86.2550E-06,-45.6830E-06,-12.9393562E-03,-42.3176822E-03
-86.0900E-06,+662.4029E-06,-10.1846736E-03,-61.1999722E-03
-85.9250E-06,-1.4390132E-03,-11.8680907E-03,-47.9519139E-03
-85.7600E-06,-331.2015E-06,-2.0736638E-03,-57.0885058E-03
-85.5950E-06,+0.0E+00,-2.1756891E-03,-41.4040230E-03
-85.4300E-06,+708.0859E-06,-6.7158141E-03,-46.7337016E-03
-85.2650E-06,+331.2015E-06,-3.7570809E-03,-61.1999722E-03
-85.1000E-06,-753.7688E-06,-3.4510051E-03,-66.2250978E-03
-84.9350E-06,+0.0E+00,-6.2056877E-03,-62.1136314E-03
-84.7700E-06,+308.3600E-06,-5.0323969E-03,-57.0885058E-03
-84.6050E-06,-45.6830E-06,-1.9716385E-03,-47.3428077E-03
-84.4400E-06,-399.7259E-06,-13.3474573E-03,-52.9770394E-03
-84.2750E-06,-1.1078118E-03,-7.0218899E-03,-56.4793997E-03
-84.1100E-06,+0.0E+00,-3.4510051E-03,-56.4793997E-03
-83.9450E-06,-376.8844E-06,-8.6032817E-03,-65.9205447E-03
-83.7800E-06,-376.8844E-06,-7.0218899E-03,-61.1999722E-03
-83.6150E-06,+354.0429E-06,-5.4404981E-03,-52.0633802E-03
-83.4500E-06,-376.8844E-06,-8.6032817E-03,-57.0885058E-03
-83.2850E-06,+0.0E+00,-10.1846736E-03,-43.2313414E-03
-83.1200E-06,+1.0621288E-03,-9.7765725E-03,-41.4040230E-03
-82.9550E-06,-376.8844E-06,-10.2866989E-03,-47.0382547E-03
-82.7900E-06,+0.0E+00,-11.5620149E-03,-66.5296508E-03
-82.6250E-06,+0.0E+00,-9.6745472E-03,-47.3428077E-03
-82.4600E-06,+354.0429E-06,-8.5012565E-03,-56.7839528E-03
-82.2950E-06,-45.6830E-06,-6.8178393E-03,-64.0932263E-03
-82.1300E-06,+0.0E+00,-7.1239152E-03,-47.6473608E-03
-81.9650E-06,+0.0E+00,-7.0218899E-03,-50.2360618E-03
-81.8000E-06,-354.0429E-06,-11.6640402E-03,-61.1999722E-03
-81.6350E-06,-1.0621288E-03,-6.7158141E-03,-55.8702936E-03
-81.4700E-06,-68.5244E-06,-6.6137888E-03,-56.4793997E-03
-81.3050E-06,+331.2015E-06,-3.6550557E-03,-62.1136314E-03
-81.1400E-06,+0.0E+00,-6.7158141E-03,-60.8954191E-03
-80.9750E-06,-1.1306533E-03,-9.9806230E-03,-42.0131291E-03
-80.8100E-06,+45.6830E-06,-8.5012565E-03,-37.5971096E-03
-80.6450E-06,+308.3600E-06,-7.0218899E-03,-46.7337016E-03
-80.4800E-06,-22.8415E-06,-10.0826483E-03,-56.4793997E-03
-80.3150E-06,+22.8415E-06,-3.7570809E-03,-66.2250978E-03
-80.1500E-06,-399.7259E-06,-8.5012565E-03,-56.4793997E-03
-79.9850E-06,-753.7688E-06,-8.1951806E-03,-61.1999722E-03
-79.8200E-06,+22.8415E-06,-7.0218899E-03,-52.0633802E-03
-79.6550E-06,-708.0859E-06,-11.3579643E-03,-52.0633802E-03
-79.4900E-06,-91.3659E-06,-10.1846736E-03,-51.1497210E-03
-79.3250E-06,+285.5185E-06,-3.7570809E-03,-52.6724864E-03
-79.1600E-06,+0.0E+00,-10.0826483E-03,-57.3930589E-03
-78.9950E-06,+0.0E+00,-6.8178393E-03,-56.7839528E-03
-78.8300E-06,+0.0E+00,-5.4404981E-03,-42.0131291E-03
-78.6650E-06,+285.5185E-06,-9.8785978E-03,-47.6473608E-03
-78.5000E-06,-730.9274E-06,-4.9303717E-03,-56.4793997E-03
-78.3350E-06,-399.7259E-06,-11.5620149E-03,-51.7588272E-03
-78.1700E-06,-1.0849703E-03,-6.9198646E-03,-55.5657405E-03
-78.0050E-06,-22.8415E-06,-10.3887242E-03,-57.6976119E-03
-77.8400E-06,+331.2015E-06,-9.9806230E-03,-61.1999722E-03
-77.6750E-06,+0.0E+00,-5.3384728E-03,-61.5045253E-03
-77.5100E-06,+0.0E+00,-8.5012565E-03,-47.9519139E-03
-77.3450E-06,+354.0429E-06,-8.5012565E-03,-55.8702936E-03
-77.1800E-06,+331.2015E-06,-8.6032817E-03,-47.6473608E-03
-77.0150E-06,-708.0859E-06,-11.8680907E-03,-45.5154893E-03
-76.8500E-06,-399.7259E-06,-3.8591062E-03,-47.6473608E-03
-76.6850E-06,-1.4161718E-03,-10.0826483E-03,-62.1136314E-03
-76.5200E-06,-45.6830E-06,-8.5012565E-03,-56.4793997E-03
-76.3550E-06,-1.0849703E-03,-8.5012565E-03,-62.4181845E-03
-76.1900E-06,+331.2015E-06,-5.1344222E-03,-50.8451680E-03
-76.0250E-06,+354.0429E-06,-8.6032817E-03,-51.7588272E-03
-75.8600E-06,-399.7259E-06,-8.6032817E-03,-45.8200424E-03
-75.6950E-06,-1.0621288E-03,-5.0323969E-03,-42.6222352E-03
-75.5300E-06,-331.2015E-06,-6.7158141E-03,-47.3428077E-03
-75.3650E-06,+0.0E+00,-1.0023984E-03,-47.6473608E-03
-75.2000E-06,-22.8415E-06,-6.9198646E-03,-46.4291485E-03
-75.0350E-06,-730.9274E-06,-5.3384728E-03,-43.2313414E-03
-74.8700E-06,+308.3600E-06,-7.6850542E-03,-60.8954191E-03
-74.7050E-06,+354.0429E-06,-6.7158141E-03,-41.7085760E-03
-74.5400E-06,-708.0859E-06,-8.2972059E-03,-38.2062158E-03
-74.3750E-06,+708.0859E-06,-5.0323969E-03,-42.6222352E-03
-74.2100E-06,+22.8415E-06,-8.5012565E-03,-47.0382547E-03
-74.0450E-06,+0.0E+00,-8.3992312E-03,-52.0633802E-03
-73.8800E-06,-708.0859E-06,-5.2364475E-03,-65.9205447E-03
-73.7150E-06,+1.3933303E-03,-3.4510051E-03,-46.7337016E-03
-73.5500E-06,-354.0429E-06,-11.7660654E-03,-47.0382547E-03
-73.3850E-06,-68.5244E-06,-9.9806230E-03,-56.4793997E-03
-73.2200E-06,-376.8844E-06,-8.6032817E-03,-61.5045253E-03
-73.0550E-06,+376.8844E-06,-11.5620149E-03,-46.1245955E-03
-72.8900E-06,-1.4390132E-03,-7.0218899E-03,-22.5217329E-03
-72.7250E-06,+376.8844E-06,-696.3225E-06,-51.4542741E-03
-72.5600E-06,-662.4029E-06,-7.7870795E-03,-52.6724864E-03
-72.3950E-06,-730.9274E-06,-4.8283464E-03,-55.5657405E-03
-72.2300E-06,-1.1078118E-03,-5.4404981E-03,-57.0885058E-03
-72.0650E-06,+0.0E+00,-10.1846736E-03,-61.1999722E-03
-71.9000E-06,+376.8844E-06,-11.7660654E-03,-70.6411172E-03
-71.7350E-06,-1.5075377E-03,-2.9408787E-03,-66.8342039E-03
-71.5700E-06,-399.7259E-06,-5.1344222E-03,-47.6473608E-03
-71.4050E-06,+22.8415E-06,-10.0826483E-03,-55.2611874E-03
-71.2400E-06,-708.0859E-06,-13.2454320E-03,-61.5045253E-03
-71.0750E-06,-685.2444E-06,-3.6550557E-03,-52.0633802E-03
-70.9100E-06,-776.6103E-06,-3.1449292E-03,-56.1748466E-03
-70.7450E-06,+0.0E+00,-288.2214E-06,-52.6724864E-03
-70.5800E-06,-45.6830E-06,-11.7660654E-03,-42.0131291E-03
-70.4150E-06,-376.8844E-06,-8.2972059E-03,-46.1245955E-03
-70.2500E-06,+22.8415E-06,-11.7660654E-03,-52.3679333E-03
-70.0850E-06,+376.8844E-06,-5.4404981E-03,-51.7588272E-03
-69.9200E-06,-662.4029E-06,-8.6032817E-03,-66.5296508E-03
-69.7550E-06,-376.8844E-06,-10.2866989E-03,-55.8702936E-03
-69.5900E-06,-354.0429E-06,-8.5012565E-03,-37.2925566E-03
-69.4250E-06,-730.9274E-06,-11.6640402E-03,-47.9519139E-03
-69.2600E-06,-1.4161718E-03,-10.0826483E-03,-45.5154893E-03
-69.0950E-06,-354.0429E-06,-9.9806230E-03,-57.3930589E-03
-68.9300E-06,-45.6830E-06,-5.1344222E-03,-42.0131291E-03
-68.7650E-06,+22.8415E-06,-1.7675880E-03,-51.4542741E-03
-68.6000E-06,+22.8415E-06,-6.6137888E-03,-56.7839528E-03
-68.4350E-06,-22.8415E-06,-9.8785978E-03,-52.6724864E-03
-68.2700E-06,+0.0E+00,-7.0218899E-03,-51.4542741E-03
-68.1050E-06,-22.8415E-06,-5.4404981E-03,-66.5296508E-03
-67.9400E-06,-22.8415E-06,-8.5012565E-03,-55.8702936E-03
-67.7750E-06,+685.2444E-06,-10.0826483E-03,-52.3679333E-03
-67.6100E-06,-753.7688E-06,-7.0218899E-03,-46.7337016E-03
-67.4450E-06,-399.7259E-06,-10.0826483E-03,-47.3428077E-03
-67.2800E-06,-376.8844E-06,-8.1951806E-03,-38.5107688E-03
-67.1150E-06,+354.0429E-06,-3.7570809E-03,-58.0021650E-03
-66.9500E-06,-45.6830E-06,-8.1951806E-03,-62.1136314E-03
-66.7850E-06,-730.9274E-06,-8.6032817E-03,-61.5045253E-03
-66.6200E-06,+0.0E+00,-5.4404981E-03,-42.0131291E-03
-66.4550E-06,-399.7259E-06,-7.8891048E-03,-46.4291485E-03
-66.2900E-06,-376.8844E-06,-9.9806230E-03,-51.7588272E-03
-66.1250E-06,-1.0621288E-03,-8.3992312E-03,-65.6159916E-03
-65.9600E-06,-331.2015E-06,-7.3279657E-03,-65.9205447E-03
-65.7950E-06,-753.7688E-06,-8.2972059E-03,-42.3176822E-03
-65.6300E-06,-22.8415E-06,-7.0218899E-03,-61.1999722E-03
-65.4650E-06,+730.9274E-06,-5.0323969E-03,-42.3176822E-03
-65.3000E-06,-354.0429E-06,-10.0826483E-03,-65.9205447E-03
-65.1350E-06,-1.4618547E-03,-14.5207480E-03,-62.1136314E-03
-64.9700E-06,-354.0429E-06,-9.8785978E-03,-46.7337016E-03
-64.8050E-06,-685.2444E-06,-5.3384728E-03,-47.9519139E-03
-64.6400E-06,-1.0621288E-03,-10.1846736E-03,-41.7085760E-03
-64.4750E-06,-399.7259E-06,-8.3992312E-03,-37.5971096E-03
-64.3100E-06,+331.2015E-06,-6.8178393E-03,-56.4793997E-03
-64.1450E-06,-685.2444E-06,-6.7158141E-03,-65.9205447E-03
-63.9800E-06,-331.2015E-06,-6.7158141E-03,-51.7588272E-03
-63.8150E-06,-354.0429E-06,-10.0826483E-03,-46.7337016E-03
-63.6500E-06,+376.8844E-06,-8.2972059E-03,-42.3176822E-03
-63.4850E-06,-331.2015E-06,-11.4599896E-03,-23.1308391E-03
-63.3200E-06,-422.5674E-06,-11.4599896E-03,-61.5045253E-03
-63.1550E-06,+708.0859E-06,-5.2364475E-03,-45.8200424E-03
-62.9900E-06,+22.8415E-06,-3.7570809E-03,-45.2109363E-03
-62.8250E-06,-22.8415E-06,-10.1846736E-03,-76.5799020E-03
-62.6600E-06,-730.9274E-06,-6.8178393E-03,-61.5045253E-03
-62.4950E-06,-354.0429E-06,-11.6640402E-03,-56.7839528E-03
-62.3300E-06,-22.8415E-06,-9.8785978E-03,-56.1748466E-03
-62.1650E-06,-1.0621288E-03,-5.3384728E-03,-65.9205447E-03
-62.0000E-06,-376.8844E-06,-11.3579643E-03,-33.4856433E-03
-61.8350E-06,+1.0392873E-03,-5.2364475E-03,-55.5657405E-03
-61.6700E-06,-45.6830E-06,-3.3489798E-03,-52.3679333E-03
-61.5050E-06,+22.8415E-06,-8.5012565E-03,-46.1245955E-03
-61.3400E-06,-354.0429E-06,-13.2454320E-03,-47.6473608E-03
-61.1750E-06,-22.8415E-06,-8.2972059E-03,-66.2250978E-03
-61.0100E-06,-776.6103E-06,-6.6137888E-03,-32.8765371E-03
-60.8450E-06,-331.2015E-06,-4.8283464E-03,-51.4542741E-03
-60.6800E-06,-708.0859E-06,-9.7765725E-03,-56.1748466E-03
-60.5150E-06,-331.2015E-06,-3.2469545E-03,-42.0131291E-03
-60.3500E-06,+0.0E+00,-10.2866989E-03,-52.0633802E-03
-60.1850E-06,+376.8844E-06,-3.8591062E-03,-65.0068855E-03
-60.0200E-06,-753.7688E-06,-5.0323969E-03,-61.1999722E-03
-59.8550E-06,+0.0E+00,-11.7660654E-03,-57.3930589E-03
-59.6900E-06,-22.8415E-06,-6.8178393E-03,-62.1136314E-03
-59.5250E-06,-354.0429E-06,-6.8178393E-03,-51.7588272E-03
-59.3600E-06,-331.2015E-06,-3.7570809E-03,-37.5971096E-03
-59.1950E-06,-1.4390132E-03,-5.3384728E-03,-55.8702936E-03
-59.0300E-06,-1.4618547E-03,-3.6550557E-03,-36.3788974E-03
-58.8650E-06,+0.0E+00,-8.6032817E-03,-51.7588272E-03
-58.7000E-06,-22.8415E-06,-390.2467E-06,-59.9817599E-03
-58.5350E-06,-1.0392873E-03,-11.6640402E-03,-42.3176822E-03
-58.3700E-06,-354.0429E-06,-5.0323969E-03,-51.4542741E-03
-58.2050E-06,-422.5674E-06,-3.6550557E-03,-51.7588272E-03
-58.0400E-06,+1.4161718E-03,-7.0218899E-03,-61.1999722E-03
-57.8750E-06,-376.8844E-06,-5.3384728E-03,-42.6222352E-03
-57.7100E-06,-1.4618547E-03,-7.1239152E-03,-56.1748466E-03
-57.5450E-06,-399.7259E-06,-3.8591062E-03,-55.8702936E-03
-57.3800E-06,+0.0E+00,-8.5012565E-03,-57.0885058E-03
-57.2150E-06,-354.0429E-06,-6.6137888E-03,-41.7085760E-03
-57.0500E-06,-1.0849703E-03,-5.0323969E-03,-61.5045253E-03
-56.8850E-06,-68.5244E-06,-6.9198646E-03,-61.1999722E-03
-56.7200E-06,-776.6103E-06,-10.2866989E-03,-46.4291485E-03
-56.5550E-06,-708.0859E-06,-10.0826483E-03,-52.3679333E-03
-56.3900E-06,-68.5244E-06,-5.3384728E-03,-36.6834505E-03
-56.2250E-06,-376.8844E-06,-8.7053070E-03,-37.9016627E-03
-56.0600E-06,-68.5244E-06,-3.6550557E-03,-62.1136314E-03
-55.8950E-06,+376.8844E-06,-1.5635374E-03,-45.8200424E-03
-55.7300E-06,-1.4161718E-03,-3.8591062E-03,-47.0382547E-03
-55.5650E-06,-22.8415E-06,-8.6032817E-03,-60.8954191E-03
-55.4000E-06,-1.0849703E-03,-3.5530304E-03,-56.4793997E-03
-55.2350E-06,-22.8415E-06,-5.5425233E-03,-51.7588272E-03
-55.0700E-06,-308.3600E-06,-3.4510051E-03,-45.8200424E-03
-54.9050E-06,-399.7259E-06,-10.0826483E-03,-57.3930589E-03
-54.7400E-06,-708.0859E-06,-10.2866989E-03,-52.3679333E-03
-54.5750E-06,-376.8844E-06,-10.0826483E-03,-67.1387570E-03
-54.4100E-06,-331.2015E-06,-9.9806230E-03,-42.3176822E-03
-54.2450E-06,-45.6830E-06,-8.3992312E-03,-56.4793997E-03
-54.0800E-06,-753.7688E-06,-2.0736638E-03,-51.7588272E-03
-53.9150E-06,+685.2444E-06,-7.8891048E-03,-33.1810902E-03
-53.7500E-06,+45.6830E-06,-5.3384728E-03,-52.3679333E-03
-53.5850E-06,-422.5674E-06,-3.7570809E-03,-61.5045253E-03
-53.4200E-06,-22.8415E-06,-3.4510051E-03,-51.1497210E-03
-53.2550E-06,-308.3600E-06,-1.8696132E-03,-65.9205447E-03
-53.0900E-06,-45.6830E-06,+1.1911452E-03,-47.3428077E-03
-52.9250E-06,-354.0429E-06,-3.3489798E-03,-65.3114386E-03
-52.7600E-06,+0.0E+00,-8.9093576E-03,-52.3679333E-03
-52.5950E-06,-22.8415E-06,-8.2972059E-03,-70.9456703E-03
-52.4300E-06,-1.8387391E-03,-6.9198646E-03,-40.1858107E-03
-52.2650E-06,+354.0429E-06,-8.5012565E-03,-38.2062158E-03
-52.1000E-06,-1.4618547E-03,-8.1951806E-03,-37.2925566E-03
-51.9350E-06,-1.0849703E-03,-7.2259405E-03,-41.0994699E-03
-51.7700E-06,-354.0429E-06,-8.6032817E-03,-50.8451680E-03
-51.6050E-06,+422.5674E-06,-4.9303717E-03,-46.7337016E-03
-51.4400E-06,-753.7688E-06,-8.6032817E-03,-46.4291485E-03
-51.2750E-06,-22.8415E-06,-6.7158141E-03,-55.8702936E-03
-51.1100E-06,-753.7688E-06,-5.2364475E-03,-31.3537718E-03
-50.9450E-06,-331.2015E-06,-11.6640402E-03,-66.5296508E-03
-50.7800E-06,+331.2015E-06,-8.5012565E-03,-57.0885058E-03
-50.6150E-06,+308.3600E-06,-7.9911301E-03,-47.0382547E-03
-50.4500E-06,-399.7259E-06,-9.9806230E-03,-41.7085760E-03
-50.2850E-06,-1.4161718E-03,+987.0946E-06,-52.3679333E-03
-50.1200E-06,-753.7688E-06,-6.7158141E-03,-37.5971096E-03
-49.9550E-06,-708.0859E-06,-2.4817649E-03,-70.9456703E-03
-49.7900E-06,+45.6830E-06,-3.6550557E-03,-51.7588272E-03
-49.6250E-06,-22.8415E-06,-15.0308744E-03,-42.6222352E-03
-49.4600E-06,-376.8844E-06,-3.7570809E-03,-56.7839528E-03
-49.2950E-06,-376.8844E-06,+2.8745623E-03,-55.5657405E-03
-49.1300E-06,+22.8415E-06,-8.3992312E-03,-57.3930589E-03
-48.9650E-06,+0.0E+00,-10.1846736E-03,-51.7588272E-03
-48.8000E-06,-22.8415E-06,-3.4510051E-03,-57.0885058E-03
-48.6350E-06,-1.0849703E-03,-8.2972059E-03,-61.5045253E-03
-48.4700E-06,+0.0E+00,-8.5012565E-03,-52.0633802E-03
-48.3050E-06,+0.0E+00,-2.1756891E-03,-50.5406149E-03
-48.1400E-06,-354.0429E-06,-8.7053070E-03,-46.4291485E-03
-47.9750E-06,-354.0429E-06,-8.6032817E-03,-57.0885058E-03
-47.8100E-06,-799.4518E-06,-6.8178393E-03,-62.1136314E-03
-47.6450E-06,+0.0E+00,-8.5012565E-03,-36.6834505E-03
-47.4800E-06,-376.8844E-06,-8.1951806E-03,-50.8451680E-03
-47.3150E-06,-354.0429E-06,-9.9806230E-03,-51.7588272E-03
-47.1500E-06,+308.3600E-06,-10.0826483E-03,-61.8090783E-03
-46.9850E-06,+662.4029E-06,-6.7158141E-03,-51.4542741E-03
-46.8200E-06,-45.6830E-06,-5.2364475E-03,-61.1999722E-03
-46.6550E-06,-22.8415E-06,-11.7660654E-03,-52.0633802E-03
-46.4900E-06,-799.4518E-06,-6.9198646E-03,-46.7337016E-03
-46.3250E-06,-730.9274E-06,-4.6242958E-03,-29.0696238E-03
-46.1600E-06,-753.7688E-06,-11.5620149E-03,-67.1387570E-03
-45.9950E-06,-22.8415E-06,-5.2364475E-03,-38.2062158E-03
-45.8300E-06,-376.8844E-06,-2.2777144E-03,-42.0131291E-03
-45.6650E-06,+22.8415E-06,-8.3992312E-03,-52.3679333E-03
-45.5000E-06,+0.0E+00,-11.5620149E-03,-45.8200424E-03
-45.3350E-06,+0.0E+00,-6.3077129E-03,-61.5045253E-03
-45.1700E-06,-22.8415E-06,-6.9198646E-03,-42.3176822E-03
-45.0050E-06,-730.9274E-06,-10.2866989E-03,-51.4542741E-03
-44.8400E-06,+0.0E+00,-2.3797396E-03,-42.0131291E-03
-44.6750E-06,-331.2015E-06,-2.0736638E-03,-55.8702936E-03
-44.5100E-06,-753.7688E-06,-6.9198646E-03,-36.6834505E-03
-44.3450E-06,+753.7688E-06,-3.6550557E-03,-61.8090783E-03
-44.1800E-06,-91.3659E-06,-2.2777144E-03,-56.1748466E-03
-44.0150E-06,-753.7688E-06,-8.3992312E-03,-51.7588272E-03
-43.8500E-06,-708.0859E-06,-11.5620149E-03,-57.0885058E-03
-43.6850E-06,-730.9274E-06,-8.6032817E-03,-56.7839528E-03
-43.5200E-06,+376.8844E-06,-5.0323969E-03,-52.0633802E-03
-43.3550E-06,-22.8415E-06,-7.0218899E-03,-51.4542741E-03
-43.1900E-06,-45.6830E-06,-14.8268238E-03,-42.3176822E-03
-43.0250E-06,-308.3600E-06,-5.0323969E-03,-60.5908661E-03
-42.8600E-06,-1.0849703E-03,-10.2866989E-03,-42.0131291E-03
-42.6950E-06,+685.2444E-06,-13.1434067E-03,-56.1748466E-03
-42.5300E-06,-399.7259E-06,-5.3384728E-03,-56.7839528E-03
-42.3650E-06,+0.0E+00,-7.0218899E-03,-70.3365641E-03
-42.2000E-06,-354.0429E-06,-6.8178393E-03,-65.9205447E-03
-42.0350E-06,+0.0E+00,-11.8680907E-03,-47.9519139E-03
-41.8700E-06,-354.0429E-06,-3.4510051E-03,-37.2925566E-03
-41.7050E-06,-354.0429E-06,-6.6137888E-03,-57.3930589E-03
-41.5400E-06,-708.0859E-06,-10.1846736E-03,-51.7588272E-03
-41.3750E-06,-708.0859E-06,-9.6745472E-03,-46.7337016E-03
-41.2100E-06,+0.0E+00,-8.7053070E-03,-50.5406149E-03
-41.0450E-06,-376.8844E-06,-5.2364475E-03,-56.7839528E-03
-40.8800E-06,-708.0859E-06,-10.0826483E-03,-52.3679333E-03
-40.7150E-06,+22.8415E-06,-11.6640402E-03,-56.4793997E-03
-40.5500E-06,-708.0859E-06,-5.1344222E-03,-41.7085760E-03
-40.3850E-06,-730.9274E-06,-9.9806230E-03,-60.8954191E-03
-40.2200E-06,+308.3600E-06,-5.3384728E-03,-47.9519139E-03
-40.0550E-06,-68.5244E-06,-3.5530304E-03,-46.7337016E-03
-39.8900E-06,+0.0E+00,-3.4510051E-03,-47.6473608E-03
-39.7250E-06,-354.0429E-06,-6.3077129E-03,-65.6159916E-03
-39.5600E-06,-730.9274E-06,-9.7765725E-03,-46.7337016E-03
-39.3950E-06,-753.7688E-06,-3.6550557E-03,-41.7085760E-03
-39.2300E-06,-22.8415E-06,-3.4510051E-03,-57.3930589E-03
-39.0650E-06,+0.0E+00,-6.9198646E-03,-42.3176822E-03
-38.9000E-06,+708.0859E-06,-10.0826483E-03,-57.3930589E-03
-38.7350E-06,+354.0429E-06,-8.5012565E-03,-46.4291485E-03
-38.5700E-06,+22.8415E-06,-6.9198646E-03,-46.7337016E-03
-38.4050E-06,-354.0429E-06,-6.7158141E-03,-62.1136314E-03
-38.2400E-06,-730.9274E-06,-8.5012565E-03,-46.1245955E-03
-38.0750E-06,+68.5244E-06,-10.0826483E-03,-80.9959214E-03
-37.9100E-06,-376.8844E-06,-8.5012565E-03,-46.1245955E-03
-37.7450E-06,+331.2015E-06,-5.2364475E-03,-51.1497210E-03
-37.5800E-06,-22.8415E-06,-5.2364475E-03,-62.1136314E-03
-37.4150E-06,+0.0E+00,-3.4510051E-03,-45.2109363E-03
-37.2500E-06,-22.8415E-06,-11.9701160E-03,-65.9205447E-03
-37.0850E-06,+0.0E+00,-9.9806230E-03,-47.0382547E-03
-36.9200E-06,+0.0E+00,-10.0826483E-03,-66.2250978E-03
-36.7550E-06,+68.5244E-06,-6.9198646E-03,-57.0885058E-03
-36.5900E-06,-45.6830E-06,-594.2972E-06,-47.6473608E-03
-36.4250E-06,-662.4029E-06,-10.1846736E-03,-46.7337016E-03
-36.2600E-06,-422.5674E-06,-11.6640402E-03,-61.5045253E-03
-36.0950E-06,+0.0E+00,-2.1756891E-03,-46.7337016E-03
-35.9300E-06,-1.0621288E-03,-9.7765725E-03,-66.2250978E-03
-35.7650E-06,-285.5185E-06,-13.3474573E-03,-66.8342039E-03
-35.6000E-06,+354.0429E-06,-11.3579643E-03,-27.8514116E-03
-35.4350E-06,+285.5185E-06,-9.8785978E-03,-55.8702936E-03
-35.2700E-06,-68.5244E-06,-6.4097382E-03,-52.3679333E-03
-35.1050E-06,-422.5674E-06,-4.1651821E-03,-65.6159916E-03
-34.9400E-06,-354.0429E-06,-8.6032817E-03,-37.2925566E-03
-34.7750E-06,-776.6103E-06,-8.5012565E-03,-70.6411172E-03
-34.6100E-06,-422.5674E-06,-6.3077129E-03,-46.7337016E-03
-34.4450E-06,-376.8844E-06,-11.7660654E-03,-57.3930589E-03
